station,date,hour,pwv_rad,pwv_ours,pwv_gpt3
urum,2019-07-06,12,11.955,11.349,10.961
urum,2019-07-07,12,15.505,17.120,16.536
urum,2019-07-08,12,27.245,27.674,26.735
urum,2019-07-09,12,18.353,18.330,17.711
urum,2019-07-10,12,23.580,29.658,28.659
urum,2019-07-11,12,13.905,15.623,15.099
urum,2019-07-12,12,22.312,17.219,16.643
urum,2019-07-13,12,21.789,17.276,16.700
urum,2019-07-14,12,22.472,21.226,20.520
urum,2019-07-17,12,20.189,21.418,20.711
urum,2019-07-18,12,20.119,20.611,19.932
urum,2019-07-19,12,18.878,18.166,17.568
urum,2019-07-20,12,22.910,22.690,21.944
urum,2019-07-21,12,22.574,20.408,19.738
urum,2019-07-22,12,22.406,22.435,21.700
urum,2019-07-23,12,21.795,21.329,20.630
urum,2019-07-24,12,20.739,21.141,20.449
urum,2019-07-25,12,25.642,23.088,22.331
urum,2019-07-26,12,15.441,17.233,16.668
urum,2019-07-27,12,26.993,24.037,23.248
urum,2019-07-28,12,13.990,12.731,12.313
urum,2019-07-29,12,16.131,15.721,15.204
urum,2019-07-30,12,17.555,19.135,18.506
urum,2019-07-31,12,21.102,19.386,18.747
urum,2019-08-01,12,31.965,28.901,28.032
urum,2019-08-02,12,13.283,13.727,13.314
urum,2019-08-03,12,22.848,22.161,21.491
urum,2019-08-04,12,31.064,29.134,28.251
urum,2019-08-05,12,29.007,31.079,30.133
urum,2019-08-06,12,19.103,19.386,18.794
urum,2019-08-07,12,21.281,20.898,20.257
urum,2019-08-08,12,14.853,13.446,13.031
urum,2019-08-09,12,14.386,13.028,12.624
urum,2019-08-10,12,32.419,31.496,30.517
urum,2019-08-11,12,13.355,12.277,11.893
urum,2019-08-12,12,13.391,12.372,11.983
urum,2019-08-13,12,17.641,17.536,16.981
urum,2019-08-14,12,17.403,22.829,22.103
urum,2019-08-15,12,27.918,31.096,30.101
urum,2019-08-16,12,21.237,22.795,22.061
urum,2019-08-17,12,30.927,31.066,30.059
urum,2019-08-19,12,14.367,22.500,21.759
urum,2019-08-20,12,26.150,25.924,25.065
urum,2019-08-21,12,20.426,21.016,20.314
urum,2019-08-22,12,25.449,22.885,22.114
urum,2019-08-23,12,23.054,25.783,24.908
urum,2019-08-24,12,26.076,28.717,27.733
urum,2019-08-26,12,12.903,13.709,13.231
urum,2019-08-27,12,14.959,15.905,15.346
urum,2019-08-28,12,23.303,22.170,21.383
urum,2019-08-29,12,15.570,16.288,15.705
urum,2019-08-30,12,19.401,18.530,17.859
urum,2019-08-31,12,27.457,23.988,23.112
urum,2019-09-01,12,24.738,18.259,17.936
urum,2019-09-02,12,29.929,30.497,29.944
urum,2019-09-03,12,23.979,19.628,19.265
urum,2019-09-04,12,23.180,22.170,21.751
urum,2019-09-05,12,27.910,24.624,24.148
urum,2019-09-06,12,17.054,19.681,19.292
urum,2019-09-07,12,21.919,20.361,19.950
urum,2019-09-08,12,18.906,16.069,15.738
urum,2019-09-09,12,17.622,18.387,18.000
urum,2019-09-10,12,21.073,24.017,23.501
urum,2019-09-11,12,13.122,14.992,14.662
urum,2019-09-12,12,12.578,13.800,13.490
urum,2019-09-13,12,12.440,13.419,13.111
urum,2019-09-14,12,8.939,9.137,8.923
urum,2019-09-15,12,10.175,10.185,9.941
urum,2019-09-16,12,16.600,16.783,16.373
urum,2019-09-17,12,20.210,19.615,19.125
urum,2019-09-18,12,12.500,13.805,13.453
urum,2019-09-20,12,11.977,12.037,11.717
urum,2019-09-21,12,12.495,11.547,11.234
urum,2019-09-23,12,9.768,8.721,8.475
urum,2019-09-24,12,13.336,12.359,12.002
urum,2019-09-25,12,18.158,17.493,16.979
urum,2019-09-28,12,20.030,22.215,21.522
urum,2019-09-29,12,16.894,13.326,12.902
urum,2019-09-30,12,21.156,19.980,19.333
urum,2019-10-02,12,12.740,11.635,11.481
urum,2019-10-03,12,11.757,13.361,13.175
urum,2019-10-04,12,11.736,12.138,11.962
urum,2019-10-05,12,9.499,13.217,13.016
urum,2019-10-06,12,10.782,10.584,10.417
urum,2019-10-07,12,10.816,9.628,9.469
urum,2019-10-08,12,12.749,10.216,10.041
urum,2019-10-09,12,14.802,12.104,11.888
urum,2019-10-10,12,13.151,11.348,11.137
urum,2019-10-13,12,14.971,14.214,13.921
urum,2019-10-14,12,10.664,8.792,8.605
urum,2019-10-15,12,13.164,13.946,13.639
urum,2019-10-16,12,12.615,11.165,10.911
urum,2019-10-17,12,9.702,6.299,6.152
urum,2019-10-18,12,6.251,7.083,6.912
urum,2019-10-20,12,8.123,3.878,3.779
urum,2019-10-22,12,5.232,4.574,4.451
urum,2019-10-23,12,3.643,3.164,3.076
urum,2019-10-24,12,3.716,2.923,2.840
urum,2019-10-25,12,5.230,4.509,4.377
urum,2019-10-26,12,4.837,2.110,2.047
urum,2019-10-27,12,6.622,3.597,3.486
urum,2019-10-29,12,8.483,6.430,6.223
urum,2019-10-30,12,5.949,0.427,0.413
urum,2019-10-31,12,9.462,4.809,4.648
urum,2019-11-01,12,9.647,5.205,5.192
urum,2019-11-02,12,8.574,5.794,5.775
urum,2019-11-03,12,11.351,9.411,9.374
urum,2019-11-04,12,10.634,5.743,5.716
urum,2019-11-05,12,13.062,8.397,8.351
urum,2019-11-06,12,11.102,8.043,7.994
urum,2019-11-07,12,11.861,9.067,9.004
urum,2019-11-08,12,4.932,2.942,2.919
urum,2019-11-09,12,8.805,4.961,4.920
urum,2019-11-10,12,9.245,3.160,3.131
urum,2019-11-11,12,9.623,5.842,5.785
urum,2019-11-13,12,4.692,0.370,0.366
urum,2019-11-20,12,4.289,-0.588,-0.578
urum,2019-11-21,12,7.377,4.928,4.846
urum,2019-11-22,12,4.155,4.001,3.931
urum,2019-11-23,12,3.024,4.087,4.013
urum,2019-11-24,12,4.906,4.545,4.460
urum,2019-11-25,12,6.111,5.528,5.421
urum,2019-11-26,12,5.641,4.683,4.590
urum,2019-11-27,12,4.761,4.679,4.583
urum,2019-11-28,12,3.966,3.886,3.804
urum,2019-11-29,12,2.861,4.969,4.861
urum,2019-11-30,12,2.722,3.576,3.496
urum,2019-12-01,12,2.825,1.833,1.795
urum,2019-12-02,12,2.517,1.521,1.489
urum,2019-12-03,12,4.922,4.784,4.680
urum,2019-12-04,12,7.387,1.895,1.853
urum,2019-12-05,12,4.448,3.123,3.052
urum,2019-12-06,12,4.895,4.209,4.112
urum,2019-12-08,12,5.473,3.581,3.494
urum,2019-12-10,12,2.383,-0.654,-0.638
bjfs,2019-01-01,0,3.396,7.291,7.201
bjfs,2019-01-02,0,4.627,8.024,7.923
bjfs,2019-01-03,0,4.195,6.553,6.469
bjfs,2019-01-04,0,3.124,5.709,5.636
bjfs,2019-01-05,0,2.203,5.753,5.677
bjfs,2019-01-06,0,3.789,6.097,6.016
bjfs,2019-01-07,0,3.663,5.370,5.298
bjfs,2019-01-08,0,2.122,4.717,4.653
bjfs,2019-01-09,0,3.742,5.577,5.501
bjfs,2019-01-10,0,5.075,3.727,3.676
bjfs,2019-01-11,0,5.164,3.946,3.892
bjfs,2019-01-13,0,2.887,2.420,2.387
bjfs,2019-01-14,0,3.425,3.107,3.064
bjfs,2019-01-15,0,1.447,5.540,5.463
bjfs,2019-01-16,0,1.693,1.818,1.793
bjfs,2019-01-17,0,2.943,1.234,1.217
bjfs,2019-01-18,0,3.789,3.059,3.016
bjfs,2019-01-19,0,4.890,5.132,5.062
bjfs,2019-01-20,0,1.661,3.391,3.345
bjfs,2019-01-22,0,2.640,-0.305,-0.300
bjfs,2019-01-24,0,4.769,4.423,4.365
bjfs,2019-01-25,0,2.661,5.617,5.544
bjfs,2019-01-26,0,2.535,5.634,5.561
bjfs,2019-01-27,0,6.973,4.609,4.550
bjfs,2019-01-28,0,2.237,2.725,2.691
bjfs,2019-01-29,0,4.528,4.928,4.867
bjfs,2019-01-30,0,4.010,6.732,6.651
bjfs,2019-01-31,0,1.369,4.664,4.609
bjfs,2019-02-01,0,1.808,0.147,0.145
bjfs,2019-02-02,0,6.160,2.919,2.875
bjfs,2019-02-03,0,4.507,2.556,2.519
bjfs,2019-02-04,0,3.962,3.575,3.524
bjfs,2019-02-05,0,4.933,1.934,1.907
bjfs,2019-02-06,0,5.172,3.948,3.894
bjfs,2019-02-07,0,0.989,4.351,4.293
bjfs,2019-02-08,0,3.564,6.900,6.811
bjfs,2019-02-09,0,1.493,5.728,5.656
bjfs,2019-02-10,0,3.840,7.265,7.176
bjfs,2019-02-11,0,3.572,5.754,5.686
bjfs,2019-02-12,0,6.234,10.295,10.178
bjfs,2019-02-13,0,4.214,10.036,9.926
bjfs,2019-02-14,0,8.473,12.748,12.614
bjfs,2019-02-15,0,2.411,6.465,6.400
bjfs,2019-02-16,0,1.523,5.714,5.659
bjfs,2019-02-17,0,2.744,5.540,5.490
bjfs,2019-02-18,0,6.667,8.225,8.154
bjfs,2019-02-19,0,9.086,8.074,8.008
bjfs,2019-02-20,0,3.468,5.127,5.088
bjfs,2019-02-21,0,2.475,5.380,5.342
bjfs,2019-02-23,0,5.066,7.365,7.321
bjfs,2019-02-24,0,11.353,6.720,6.684
bjfs,2019-02-25,0,7.002,9.622,9.576
bjfs,2019-02-26,0,9.115,12.736,12.682
bjfs,2019-02-27,0,6.514,7.513,7.485
bjfs,2019-02-28,0,5.056,6.106,6.088
bjfs,2019-03-02,0,6.073,5.515,5.339
bjfs,2019-03-03,0,7.058,6.137,5.944
bjfs,2019-03-04,0,5.778,5.807,5.628
bjfs,2019-03-05,0,7.644,4.942,4.793
bjfs,2019-03-06,0,4.899,5.965,5.789
bjfs,2019-03-07,0,2.996,5.256,5.104
bjfs,2019-03-08,0,4.112,4.073,3.958
bjfs,2019-03-09,0,9.680,10.109,9.830
bjfs,2019-03-10,0,10.454,10.558,10.275
bjfs,2019-03-11,0,5.124,2.938,2.861
bjfs,2019-03-13,0,4.711,6.005,5.856
bjfs,2019-03-14,0,4.912,6.806,6.642
bjfs,2019-03-15,0,4.194,7.101,6.934
bjfs,2019-03-16,0,7.115,8.079,7.895
bjfs,2019-03-17,0,6.759,7.820,7.647
bjfs,2019-03-18,0,9.752,4.922,4.817
bjfs,2019-03-19,0,6.844,2.885,2.825
bjfs,2019-03-20,0,18.847,13.925,13.647
bjfs,2019-03-21,0,3.266,2.796,2.742
bjfs,2019-03-22,0,4.034,7.065,6.934
bjfs,2019-03-23,0,2.912,6.437,6.322
bjfs,2019-03-24,0,4.455,3.338,3.281
bjfs,2019-03-25,0,3.872,1.863,1.832
bjfs,2019-03-26,0,5.813,4.294,4.227
bjfs,2019-03-27,0,4.902,5.185,5.107
bjfs,2019-03-29,0,8.446,9.325,9.199
bjfs,2019-03-30,0,3.924,7.267,7.175
bjfs,2019-03-31,0,3.517,7.951,7.855
bjfs,2019-04-01,0,3.980,8.904,8.639
bjfs,2019-04-02,0,6.844,9.214,8.946
bjfs,2019-04-03,0,5.778,10.223,9.934
bjfs,2019-04-04,0,5.854,4.634,4.506
bjfs,2019-04-06,0,8.487,8.477,8.256
bjfs,2019-04-07,0,7.508,9.958,9.705
bjfs,2019-04-08,0,9.969,13.139,12.815
bjfs,2019-04-09,0,18.405,22.167,21.637
bjfs,2019-04-10,0,8.503,10.707,10.459
bjfs,2019-04-11,0,12.740,13.812,13.503
bjfs,2019-04-12,0,8.779,10.753,10.520
bjfs,2019-04-13,0,12.448,13.674,13.387
bjfs,2019-04-14,0,5.148,7.624,7.470
bjfs,2019-04-15,0,5.947,4.966,4.870
bjfs,2019-04-16,0,11.547,10.168,9.977
bjfs,2019-04-17,0,19.391,12.544,12.318
bjfs,2019-04-18,0,10.449,13.085,12.858
bjfs,2019-04-19,0,15.558,22.400,22.029
bjfs,2019-04-20,0,29.969,31.511,31.011
bjfs,2019-04-23,0,22.679,21.182,20.892
bjfs,2019-04-24,0,30.392,31.772,31.359
bjfs,2019-04-25,0,13.182,14.824,14.642
bjfs,2019-04-26,0,13.519,19.234,19.011
bjfs,2019-04-27,0,15.341,25.152,24.879
bjfs,2019-04-28,0,16.890,21.355,21.138
bjfs,2019-04-29,0,25.021,23.209,22.989
bjfs,2019-04-30,0,9.888,7.959,7.889
bjfs,2019-05-01,0,6.027,6.932,6.731
bjfs,2019-05-02,0,7.166,7.881,7.657
bjfs,2019-05-03,0,9.491,11.450,11.134
bjfs,2019-05-04,0,15.644,20.792,20.231
bjfs,2019-05-05,0,10.599,13.954,13.587
bjfs,2019-05-06,0,4.458,10.856,10.578
bjfs,2019-05-07,0,5.658,7.803,7.608
bjfs,2019-05-08,0,12.694,13.065,12.747
bjfs,2019-05-09,0,8.438,7.771,7.587
bjfs,2019-05-10,0,13.818,13.098,12.796
bjfs,2019-05-11,0,19.770,25.785,25.207
bjfs,2019-05-12,0,28.001,29.646,29.000
bjfs,2019-05-13,0,4.730,8.590,8.408
bjfs,2019-05-14,0,6.546,8.473,8.299
bjfs,2019-05-15,0,23.139,23.307,22.842
bjfs,2019-05-16,0,14.137,15.240,14.946
bjfs,2019-05-17,0,24.904,24.839,24.374
bjfs,2019-05-18,0,31.518,34.112,33.494
bjfs,2019-05-19,0,29.112,21.468,21.091
bjfs,2019-05-20,0,6.943,9.379,9.220
bjfs,2019-05-21,0,8.432,8.713,8.571
bjfs,2019-05-23,0,9.407,11.980,11.798
bjfs,2019-05-24,0,14.544,16.422,16.182
bjfs,2019-05-25,0,24.501,26.436,26.064
bjfs,2019-05-26,0,49.538,41.592,41.029
bjfs,2019-05-27,0,11.380,13.165,12.994
bjfs,2019-05-28,0,9.734,12.117,11.966
bjfs,2019-05-29,0,10.961,13.968,13.802
bjfs,2019-05-30,0,17.445,22.750,22.491
bjfs,2019-05-31,0,7.958,10.348,10.235
bjfs,2019-06-01,0,17.882,22.760,22.237
bjfs,2019-06-02,0,25.866,22.531,22.025
bjfs,2019-06-03,0,15.815,15.085,14.753
bjfs,2019-06-05,0,20.346,24.516,24.001
bjfs,2019-06-06,0,41.991,42.716,41.839
bjfs,2019-06-07,0,35.934,29.281,28.693
bjfs,2019-06-08,0,14.806,12.984,12.730
bjfs,2019-06-09,0,18.316,17.104,16.776
bjfs,2019-06-10,0,20.134,21.934,21.523
bjfs,2019-06-11,0,25.878,25.866,25.393
bjfs,2019-06-12,0,32.305,35.219,34.590
bjfs,2019-06-13,0,41.702,41.178,40.460
bjfs,2019-06-14,0,23.775,21.501,21.135
bjfs,2019-06-15,0,24.041,26.845,26.399
bjfs,2019-06-16,0,41.631,44.355,43.637
bjfs,2019-06-17,0,32.511,33.843,33.308
bjfs,2019-06-18,0,35.179,35.260,34.716
bjfs,2019-06-19,0,43.225,42.927,42.280
bjfs,2019-06-20,0,47.075,44.496,43.843
bjfs,2019-06-21,0,38.284,37.571,37.032
bjfs,2019-06-22,0,24.957,34.918,34.430
bjfs,2019-06-24,0,25.381,24.414,24.089
bjfs,2019-06-25,0,27.970,31.123,30.719
bjfs,2019-06-26,0,31.653,36.150,35.692
bjfs,2019-06-27,0,40.297,41.761,41.245
bjfs,2019-06-28,0,42.382,43.402,42.878
bjfs,2019-06-29,0,31.881,28.386,28.051
bjfs,2019-06-30,0,23.196,16.502,16.311
bjfs,2019-07-01,0,23.439,26.286,25.858
bjfs,2019-07-02,0,34.853,34.645,34.091
bjfs,2019-07-03,0,28.774,28.959,28.502
bjfs,2019-07-04,0,25.048,26.403,25.993
bjfs,2019-07-05,0,38.264,43.303,42.640
bjfs,2019-07-06,0,35.715,35.495,34.959
bjfs,2019-07-07,0,41.778,40.059,39.463
bjfs,2019-07-08,0,31.881,40.853,40.253
bjfs,2019-07-09,0,37.854,39.614,39.040
bjfs,2019-07-10,0,43.368,45.218,44.572
bjfs,2019-07-11,0,34.279,39.290,38.735
bjfs,2019-07-12,0,36.546,38.589,38.050
bjfs,2019-07-13,0,38.914,38.088,37.562
bjfs,2019-07-14,0,37.884,39.457,38.917
bjfs,2019-07-15,0,43.109,42.196,41.623
bjfs,2019-07-16,0,44.028,44.302,43.706
bjfs,2019-07-17,0,49.326,51.494,50.807
bjfs,2019-07-18,0,54.105,51.997,51.308
bjfs,2019-07-19,0,50.190,53.358,52.656
bjfs,2019-07-20,0,66.667,62.216,61.402
bjfs,2019-07-22,0,42.424,40.751,40.222
bjfs,2019-07-23,0,42.636,35.604,35.144
bjfs,2019-07-24,0,42.659,39.052,38.548
bjfs,2019-07-25,0,35.726,32.442,32.024
bjfs,2019-07-26,0,34.179,35.133,34.681
bjfs,2019-07-27,0,39.687,41.723,41.186
bjfs,2019-07-28,0,59.761,57.168,56.431
bjfs,2019-07-29,0,53.243,60.366,59.586
bjfs,2019-07-30,0,31.453,27.655,27.297
bjfs,2019-07-31,0,25.000,32.623,32.198
bjfs,2019-08-01,0,40.914,39.588,39.305
bjfs,2019-08-02,0,37.984,55.656,55.255
bjfs,2019-08-03,0,47.780,44.469,44.144
bjfs,2019-08-04,0,51.589,55.464,55.053
bjfs,2019-08-05,0,51.435,47.610,47.252
bjfs,2019-08-06,0,55.016,50.497,50.112
bjfs,2019-08-08,0,45.976,47.658,47.281
bjfs,2019-08-09,0,51.821,53.534,53.102
bjfs,2019-08-10,0,49.816,48.082,47.686
bjfs,2019-08-11,0,55.467,48.958,48.546
bjfs,2019-08-12,0,53.710,46.828,46.424
bjfs,2019-08-13,0,44.336,42.816,42.438
bjfs,2019-08-14,0,30.655,34.462,34.151
bjfs,2019-08-15,0,27.428,32.058,31.761
bjfs,2019-08-16,0,24.045,24.601,24.367
bjfs,2019-08-17,0,23.036,16.953,16.787
bjfs,2019-08-18,0,17.283,19.466,19.270
bjfs,2019-08-19,0,35.604,33.755,33.407
bjfs,2019-08-20,0,56.272,59.027,58.401
bjfs,2019-08-21,0,20.813,16.021,15.846
bjfs,2019-08-22,0,24.139,25.687,25.399
bjfs,2019-08-24,0,27.156,31.510,31.135
bjfs,2019-08-25,0,28.182,29.657,29.293
bjfs,2019-08-26,0,40.803,38.563,38.077
bjfs,2019-08-27,0,23.035,17.304,17.079
bjfs,2019-08-28,0,17.714,17.336,17.104
bjfs,2019-08-29,0,19.246,21.012,20.722
bjfs,2019-08-30,0,16.084,19.442,19.166
bjfs,2019-08-31,0,18.348,22.233,21.907
bjfs,2019-09-01,0,22.049,25.368,25.136
bjfs,2019-09-02,0,22.030,25.771,25.523
bjfs,2019-09-03,0,24.839,28.950,28.659
bjfs,2019-09-04,0,27.040,27.114,26.829
bjfs,2019-09-05,0,23.957,29.041,28.721
bjfs,2019-09-06,0,25.233,25.769,25.472
bjfs,2019-09-07,0,22.940,21.732,21.470
bjfs,2019-09-08,0,29.349,30.833,30.446
bjfs,2019-09-09,0,34.945,39.470,38.954
bjfs,2019-09-10,0,43.426,48.118,47.463
bjfs,2019-09-11,0,33.105,44.136,43.510
bjfs,2019-09-12,0,28.856,34.175,33.672
bjfs,2019-09-13,0,49.862,44.126,43.451
bjfs,2019-09-14,0,16.674,21.019,20.685
bjfs,2019-09-15,0,19.412,28.365,27.897
bjfs,2019-09-16,0,16.963,22.537,22.152
bjfs,2019-09-17,0,25.593,28.829,28.319
bjfs,2019-09-18,0,8.507,15.866,15.575
bjfs,2019-09-19,0,14.990,24.142,23.685
bjfs,2019-09-20,0,24.185,28.222,27.669
bjfs,2019-09-21,0,24.827,25.301,24.788
bjfs,2019-09-23,0,16.076,17.989,17.600
bjfs,2019-09-24,0,14.705,15.889,15.534
bjfs,2019-09-25,0,17.403,22.659,22.139
bjfs,2019-09-27,0,19.261,20.391,19.894
bjfs,2019-09-28,0,23.411,23.056,22.477
bjfs,2019-09-29,0,23.816,23.817,23.202
bjfs,2019-09-30,0,23.859,26.306,25.607
bjfs,2019-10-01,0,24.026,26.268,26.216
bjfs,2019-10-02,0,26.459,25.691,25.621
bjfs,2019-10-03,0,24.443,22.479,22.401
bjfs,2019-10-04,0,34.518,37.016,36.857
bjfs,2019-10-05,0,5.629,11.129,11.072
bjfs,2019-10-06,0,14.256,20.459,20.339
bjfs,2019-10-07,0,10.598,10.566,10.495
bjfs,2019-10-08,0,7.358,9.674,9.602
bjfs,2019-10-09,0,14.252,16.750,16.612
bjfs,2019-10-10,0,24.350,24.028,23.810
bjfs,2019-10-11,0,19.810,23.052,22.824
bjfs,2019-10-12,0,18.176,24.491,24.229
bjfs,2019-10-13,0,22.869,27.390,27.074
bjfs,2019-10-14,0,4.923,10.803,10.669
bjfs,2019-10-15,0,6.972,13.903,13.719
bjfs,2019-10-16,0,13.764,19.311,19.039
bjfs,2019-10-17,0,19.395,26.135,25.746
bjfs,2019-10-18,0,16.625,17.957,17.674
bjfs,2019-10-20,0,11.724,10.058,9.883
bjfs,2019-10-22,0,16.277,15.259,14.967
bjfs,2019-10-23,0,17.191,17.422,17.074
bjfs,2019-10-25,0,6.369,10.014,9.797
bjfs,2019-10-26,0,7.785,9.575,9.358
bjfs,2019-10-27,0,8.636,5.841,5.704
bjfs,2019-10-28,0,6.496,2.308,2.252
bjfs,2019-10-29,0,6.360,5.800,5.654
bjfs,2019-10-30,0,7.696,5.626,5.480
bjfs,2019-10-31,0,7.834,5.975,5.814
bjfs,2019-11-01,0,9.673,12.786,12.703
bjfs,2019-11-02,0,21.103,21.705,21.544
bjfs,2019-11-03,0,20.809,22.050,21.867
bjfs,2019-11-04,0,15.829,16.547,16.395
bjfs,2019-11-05,0,11.914,11.917,11.798
bjfs,2019-11-06,0,15.255,15.702,15.531
bjfs,2019-11-07,0,5.176,9.455,9.345
bjfs,2019-11-08,0,6.788,7.603,7.507
bjfs,2019-11-09,0,9.906,9.471,9.344
bjfs,2019-11-10,0,14.642,4.408,4.345
bjfs,2019-11-11,0,8.044,5.773,5.686
bjfs,2019-11-12,0,12.752,9.852,9.695
bjfs,2019-11-13,0,5.792,4.212,4.142
bjfs,2019-11-14,0,8.050,5.493,5.397
bjfs,2019-11-15,0,6.383,4.358,4.278
bjfs,2019-11-16,0,9.385,7.598,7.452
bjfs,2019-11-17,0,13.988,11.199,10.975
bjfs,2019-11-18,0,2.044,4.271,4.182
bjfs,2019-11-20,0,5.354,7.708,7.535
bjfs,2019-11-21,0,14.151,15.339,14.984
bjfs,2019-11-22,0,11.199,9.185,8.966
bjfs,2019-11-23,0,18.414,16.170,15.771
bjfs,2019-11-24,0,5.293,6.882,6.707
bjfs,2019-11-25,0,2.547,7.632,7.432
bjfs,2019-11-26,0,3.551,6.897,6.712
bjfs,2019-11-27,0,4.775,10.830,10.531
bjfs,2019-11-28,0,5.033,10.639,10.338
bjfs,2019-11-29,0,7.457,12.656,12.289
bjfs,2019-11-30,0,8.347,11.176,10.844
bjfs,2019-12-01,0,2.977,5.818,5.766
bjfs,2019-12-02,0,2.938,4.488,4.446
bjfs,2019-12-03,0,4.801,4.410,4.365
bjfs,2019-12-04,0,4.344,6.267,6.200
bjfs,2019-12-05,0,3.873,11.747,11.613
bjfs,2019-12-06,0,4.878,8.990,8.882
bjfs,2019-12-07,0,4.021,6.648,6.564
bjfs,2019-12-08,0,5.199,6.502,6.416
bjfs,2019-12-09,0,8.156,5.349,5.275
bjfs,2019-12-10,0,8.037,4.487,4.422
bjfs,2019-01-01,12,3.274,7.358,7.267
bjfs,2019-01-02,12,4.995,8.763,8.652
bjfs,2019-01-03,12,4.747,7.298,7.204
bjfs,2019-01-04,12,2.577,5.221,5.153
bjfs,2019-01-05,12,3.997,6.653,6.565
bjfs,2019-01-06,12,3.819,4.824,4.760
bjfs,2019-01-07,12,3.275,5.119,5.050
bjfs,2019-01-08,12,2.419,5.329,5.257
bjfs,2019-01-09,12,4.988,4.987,4.919
bjfs,2019-01-10,12,4.140,3.899,3.845
bjfs,2019-01-11,12,4.606,2.432,2.398
bjfs,2019-01-13,12,3.353,2.569,2.534
bjfs,2019-01-14,12,3.758,2.914,2.873
bjfs,2019-01-15,12,1.313,4.048,3.992
bjfs,2019-01-16,12,2.408,0.972,0.958
bjfs,2019-01-17,12,2.909,0.988,0.974
bjfs,2019-01-18,12,5.122,3.364,3.318
bjfs,2019-01-19,12,4.021,4.345,4.285
bjfs,2019-01-20,12,2.877,2.865,2.826
bjfs,2019-01-21,12,2.979,-0.364,-0.359
bjfs,2019-01-23,12,2.939,1.876,1.851
bjfs,2019-01-24,12,4.492,4.172,4.117
bjfs,2019-01-25,12,2.327,5.516,5.445
bjfs,2019-01-26,12,4.347,6.074,5.996
bjfs,2019-01-27,12,2.152,1.021,1.009
bjfs,2019-01-28,12,3.481,2.657,2.624
bjfs,2019-01-29,12,2.977,2.379,2.350
bjfs,2019-01-30,12,3.333,5.632,5.565
bjfs,2019-01-31,12,1.514,1.760,1.739
bjfs,2019-02-01,12,2.014,-2.009,-1.979
bjfs,2019-02-02,12,7.632,3.240,3.192
bjfs,2019-02-03,12,2.321,1.974,1.945
bjfs,2019-02-04,12,5.121,1.869,1.843
bjfs,2019-02-05,12,5.189,2.446,2.411
bjfs,2019-02-06,12,5.359,5.420,5.346
bjfs,2019-02-07,12,2.553,6.803,6.714
bjfs,2019-02-08,12,2.330,4.316,4.261
bjfs,2019-02-09,12,3.409,7.336,7.245
bjfs,2019-02-10,12,3.123,4.952,4.892
bjfs,2019-02-11,12,3.735,7.705,7.616
bjfs,2019-02-12,12,5.062,9.629,9.521
bjfs,2019-02-13,12,2.800,10.097,9.989
bjfs,2019-02-14,12,6.355,7.855,7.774
bjfs,2019-02-15,12,2.405,4.819,4.772
bjfs,2019-02-16,12,2.146,4.875,4.829
bjfs,2019-02-17,12,3.901,4.982,4.938
bjfs,2019-02-18,12,8.390,8.485,8.414
bjfs,2019-02-19,12,3.409,3.488,3.460
bjfs,2019-02-20,12,4.056,6.454,6.407
bjfs,2019-02-21,12,4.448,5.145,5.110
bjfs,2019-02-22,12,5.642,7.678,7.630
bjfs,2019-02-23,12,5.293,5.468,5.437
bjfs,2019-02-24,12,6.609,6.550,6.516
bjfs,2019-02-25,12,7.463,8.610,8.571
bjfs,2019-02-26,12,8.045,8.477,8.443
bjfs,2019-02-27,12,4.782,4.979,4.962
bjfs,2019-02-28,12,6.849,6.401,6.383
bjfs,2019-03-01,12,7.554,7.724,7.475
bjfs,2019-03-02,12,5.623,4.659,4.512
bjfs,2019-03-03,12,9.102,5.061,4.904
bjfs,2019-03-04,12,8.161,6.872,6.663
bjfs,2019-03-05,12,4.474,3.081,2.990
bjfs,2019-03-06,12,3.416,5.181,5.030
bjfs,2019-03-07,12,3.633,3.676,3.571
bjfs,2019-03-08,12,5.540,5.211,5.066
bjfs,2019-03-09,12,11.948,8.744,8.506
bjfs,2019-03-10,12,13.052,9.497,9.244
bjfs,2019-03-11,12,4.479,3.433,3.344
bjfs,2019-03-12,12,3.276,2.271,2.214
bjfs,2019-03-13,12,6.216,6.247,6.094
bjfs,2019-03-14,12,5.192,6.540,6.384
bjfs,2019-03-15,12,7.026,7.484,7.311
bjfs,2019-03-16,12,6.758,6.677,6.527
bjfs,2019-03-17,12,7.361,7.529,7.365
bjfs,2019-03-18,12,7.386,3.800,3.720
bjfs,2019-03-19,12,11.865,10.919,10.697
bjfs,2019-03-20,12,20.370,11.243,11.022
bjfs,2019-03-21,12,4.120,6.729,6.602
bjfs,2019-03-22,12,6.012,8.506,8.352
bjfs,2019-03-23,12,3.518,5.277,5.184
bjfs,2019-03-24,12,5.238,1.677,1.649
bjfs,2019-03-25,12,5.228,2.513,2.472
bjfs,2019-03-26,12,7.444,7.370,7.258
bjfs,2019-03-27,12,9.333,11.053,10.892
bjfs,2019-03-29,12,3.926,4.756,4.693
bjfs,2019-03-30,12,4.123,7.424,7.332
bjfs,2019-03-31,12,6.676,9.228,9.121
bjfs,2019-04-01,12,6.492,9.842,9.553
bjfs,2019-04-02,12,5.216,8.862,8.609
bjfs,2019-04-04,12,7.929,3.336,3.246
